"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2008","4.9","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2008","4.3","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2008","4.6","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2009","4.5","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2009","4.2","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2009","4.8","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2010","4.4","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2010","4.7","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2010","4.1","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2011","4.3","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2011","4.0","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2011","4.5","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2012","4.4","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2012","4.2","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2012","3.9","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2013","3.8","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2013","4.1","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2013","4.3","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2014","4.3","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2014","3.7","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2014","4.0","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","_T","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2015","3.9","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Total","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","M","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2015","4.2","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Male","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","GIN","UN_SDG_SH_STA_MAL","F","_T","_T","PT_POP_Y_LE5","UN_SDG_MAL_OWT","_Z","_Z","2015","3.6","W_AVG","RATIO","2","UN_SDG","602","0","A","PU","Annual","Guinea","2.2.2 Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","Female","All age ranges or no breakdown by age","Total","Percentage of population aged 5 years or younger","Malnutrition Type : Overweight","Not Applicable","Not Applicable","Weighted Average","Ratio","Two","Sustainable Development Goals (SDG) Database","CCYY","Units","Normal value","Public"
